"","Sub_ID","Trial","Type","D_RT","D_Word","Outlier","D_Zscore","Correct"
"13993",58,427,1,"499","illness","false",-0.814,1
"13994",58,432,1,"485","wars","false",-0.864,1
"13995",58,433,1,"828","fiesta","false",0.376,1
"13996",58,442,1,"819","terminology","false",0.344,1
"13997",58,443,1,"1,048","accrued","false",1.172,1
"13998",58,445,1,"832","Milton's","false",0.391,1
"13999",58,447,1,"578","planet's","false",-0.528,1
"14000",58,448,1,"533","rains","false",-0.691,1
"14001",58,450,1,"1,183","erotically","false",1.66,1
"14002",58,452,1,"669","colony's","false",-0.199,1
"14003",58,457,1,"831","foreman's","false",0.387,1
"14004",58,459,1,"819","newsboy","false",0.344,1
"14005",58,460,1,"525","triangles","false",-0.72,1
"14006",58,464,1,"1,610","martial","false",3.204,1
"14007",58,465,1,"974","podiatry","false",0.904,1
"14008",58,468,1,"600","splash","false",-0.448,1
"14009",58,469,1,"609","riverbed","false",-0.416,1
"14010",58,471,1,"514","refreshed","false",-0.759,1
"14011",58,472,1,"737","landowners","false",0.047,1
"14012",58,473,1,"574","clerking","false",-0.542,1
"14013",58,474,1,"819","obvious","false",0.344,1
"14014",58,477,1,"785","trance","false",0.221,1
"14015",58,480,1,"2,215","disillusioned","false",5.392,1
"14016",58,485,1,"756","wetter","false",0.116,1
"14017",58,487,1,"778","earthbound","false",0.195,1
"14018",58,489,1,"548","package","false",-0.636,1
"14019",58,492,1,"730","hoist","false",0.022,1
"14020",58,495,1,"1,269","parson","false",1.971,1
"14021",58,496,1,"580","screeching","false",-0.521,1
"14022",58,498,1,"1,050","abruptly","false",1.179,1
"14023",58,499,1,"514","preset","false",-0.759,1
"14024",58,500,1,"513","citizens","false",-0.763,1
"14025",30,2,1,"965","tabulations","false",0.942,1
"14026",30,4,1,"1,056","sloop","false",1.284,1
"14027",30,6,1,"674","mechanically","false",-0.15,1
"14028",30,7,1,"587","therapy","false",-0.477,1
"14029",30,11,1,"1,924","conspicuously","false",4.543,1
"14030",30,12,1,"818","furs","false",0.39,1
"14031",30,13,1,"742","stiffer","false",0.105,1
"14032",30,14,1,"604","greeting","false",-0.413,1
"14033",30,15,1,"727","screeches","false",0.049,1
"14034",30,16,1,"1,468","encephalitis","false",2.831,1
"14035",30,18,1,"744","nestled","false",0.113,1
"14036",30,19,1,"1,024","oboe","false",1.164,1
"14037",30,22,1,"1,003","monopolies","false",1.085,1
"14038",30,25,1,"961","probable","false",0.927,1
"14039",30,27,1,"542","relieving","false",-0.646,1
"14040",30,30,1,"734","award","false",0.075,1
"14041",30,31,1,"1,372","Mississippi's","false",2.47,1
"14042",30,32,1,"827","Poseidon","false",0.424,1
"14043",30,33,1,"481","twist","false",-0.875,1
"14044",30,34,1,"420","class","false",-1.104,1
"14045",30,35,1,"641","eardrums","false",-0.274,1
"14046",30,37,1,"712","noisily","false",-0.008,1
"14047",30,42,1,"849","heaving","false",0.507,1
"14048",30,46,1,"767","sombrero","false",0.199,1
"14049",30,49,1,"477","match","false",-0.89,1
"14050",30,53,1,"671","Horace's","false",-0.161,1
"14051",30,54,1,"624","armchair","false",-0.338,1
"14052",30,55,1,"483","alcoholic","false",-0.867,1
"14053",30,56,1,"448","bog","false",-0.999,1
"14054",30,58,1,"790","linesman","false",0.285,1
"14055",30,59,1,"725","skis","false",0.041,1
"14056",30,60,1,"770","leaseholder","false",0.21,1
"14057",30,62,1,"595","suspend","false",-0.447,1
"14058",30,64,1,"1,493","deceleration","false",2.925,1
"14059",30,65,1,"522","bash","false",-0.721,1
"14060",30,66,1,"1,117","equivalents","false",1.513,1
"14061",30,68,1,"661","shuddering","false",-0.199,1
"14062",30,71,1,"650","forwards","false",-0.24,1
"14063",30,72,1,"1,374","disinherit","false",2.478,1
"14064",30,74,1,"723","globetrotter","false",0.034,1
"14065",30,75,1,"575","consumed","false",-0.522,1
"14066",30,78,1,"563","investment","false",-0.567,1
"14067",30,80,1,"548","inappropriate","false",-0.623,1
"14068",30,84,1,"1,020","scandalous","false",1.149,1
"14069",30,86,1,"1,039","paternalism","false",1.22,1
"14070",30,87,1,"854","inkling","false",0.526,1
"14071",30,89,1,"797","indication","false",0.312,1
"14072",30,90,1,"890","demonstrating","false",0.661,1
"14073",30,93,1,"692","sobbed","false",-0.083,1
"14074",30,97,1,"688","flagstaff","false",-0.098,1
"14075",30,101,1,"690","cast","false",-0.09,1
"14076",30,102,1,"869","footbath","false",0.582,1
"14077",30,107,1,"853","vigil","false",0.522,1
"14078",30,108,1,"648","paintwork","false",-0.248,1
"14079",30,109,1,"534","dunes","false",-0.676,1
"14080",30,114,1,"949","pokerfaced","false",0.882,1
"14081",30,115,1,"748","Francisco","false",0.128,1
"14082",30,117,1,"1,258","refrigerate","false",2.042,1
"14083",30,118,1,"649","rookies","false",-0.244,1
"14084",30,119,1,"702","belligerently","false",-0.045,1
"14085",30,121,1,"616","climactic","false",-0.368,1
"14086",30,123,1,"574","pioneer","false",-0.526,1
"14087",30,126,1,"715","crocus","false",0.004,1
"14088",30,127,1,"596","Buchanan","false",-0.443,1
"14089",30,129,1,"740","demented","false",0.098,1
"14090",30,130,1,"817","appeasement","false",0.387,1
"14091",30,133,1,"567","fantasy","false",-0.552,1
"14092",30,136,1,"653","swellings","false",-0.229,1
"14093",30,142,1,"884","exasperated","false",0.638,1
"14094",30,144,1,"688","episode","false",-0.098,1
"14095",30,146,1,"482","blank","false",-0.871,1
"14096",30,148,1,"700","airshaft","false",-0.053,1
"14097",30,154,1,"895","traced","false",0.68,1
"14098",30,155,1,"1,137","cormorant","false",1.588,1
"14099",30,159,1,"619","wench","false",-0.357,1
"14100",30,160,1,"627","crasher","false",-0.327,1
"14101",30,164,1,"641","smarted","false",-0.274,1
"14102",30,165,1,"1,310","irrigation","false",2.237,1
"14103",30,166,1,"830","tress","false",0.435,1
"14104",30,172,1,"864","disgusted","false",0.563,1
"14105",30,176,1,"757","bale","false",0.161,1
"14106",30,180,1,"679","arranging","false",-0.131,1
"14107",30,183,1,"2,516","ungrudging","false",6.765,1
"14108",30,191,1,"648","fabrication","false",-0.248,1
"14109",30,192,1,"549","explained","false",-0.619,1
"14110",30,194,1,"605","wrath","false",-0.409,1
"14111",30,195,1,"702","intuitively","false",-0.045,1
"14112",30,197,1,"732","pharmaceutical","false",0.068,1
"14113",30,199,1,"472","lids","false",-0.909,1
"14114",30,204,1,"720","bumps","false",0.023,1
"14115",30,207,1,"1,245","psychoactive","false",1.993,1
"14116",30,209,1,"691","turbid","false",-0.086,1
"14117",30,210,1,"839","presiding","false",0.469,1
"14118",30,211,1,"671","staged","false",-0.161,1
"14119",30,215,1,"984","tab","false",1.014,1
"14120",30,216,1,"554","smoker","false",-0.601,1
"14121",30,217,1,"470","hopeful","false",-0.916,1
"14122",30,219,1,"709","defective","false",-0.019,1
"14123",30,221,1,"587","locomotive","false",-0.477,1
"14124",30,223,1,"651","dissociate","false",-0.237,1
"14125",30,224,1,"731","furlong","false",0.064,1
"14126",30,234,1,"565","blockbuster","false",-0.559,1
"14127",30,239,1,"642","pact","false",-0.27,1
"14128",30,241,1,"1,284","Englander","false",2.14,1
"14129",30,242,1,"580","vestment","false",-0.503,1
"14130",30,245,1,"665","ruin","false",-0.184,1
"14131",30,248,1,"721","waited","false",0.026,1
"14132",30,249,1,"934","masquerading","false",0.826,1
"14133",30,253,1,"621","coyness","false",-0.349,1
"14134",30,255,1,"795","estimates","false",0.304,1
"14135",30,261,1,"638","reproduce","false",-0.285,1
"14136",30,265,1,"566","spaniel","false",-0.556,1
"14137",30,266,1,"552","urgency","false",-0.608,1
"14138",30,267,1,"553","abstract","false",-0.604,1
"14139",30,269,1,"857","deployment","false",0.537,1
"14140",30,273,1,"733","continuous","false",0.071,1
"14141",30,274,1,"569","carried","false",-0.544,1
"14142",30,282,1,"830","captions","false",0.435,1
"14143",30,283,1,"554","gamekeeper","false",-0.601,1
"14144",30,284,1,"480","shrink","false",-0.878,1
"14145",30,293,1,"1,073","interbreed","false",1.348,1
"14146",30,298,1,"753","kegful","false",0.146,1
"14147",30,300,1,"700","coincident","false",-0.053,1
"14148",30,301,1,"577","solidly","false",-0.514,1
"14149",30,307,1,"684","spinach","false",-0.113,1
"14150",30,312,1,"830","battleground","false",0.435,1
"14151",30,314,1,"932","complacency","false",0.818,1
"14152",30,315,1,"1,152","declaration","false",1.644,1
"14153",30,321,1,"656","ointment","false",-0.218,1
"14154",30,325,1,"784","Ptolemy's","false",0.263,1
"14155",30,326,1,"930","slump","false",0.811,1
"14156",30,330,1,"460","ice","false",-0.954,1
"14157",30,331,1,"869","notoriety","false",0.582,1
"14158",30,332,1,"699","brothels","false",-0.056,1
"14159",30,334,1,"791","unsavory","false",0.289,1
"14160",30,335,1,"629","attorney's","false",-0.319,1
"14161",30,336,1,"489","mud","false",-0.845,1
"14162",30,337,1,"851","conduction","false",0.514,1
"14163",30,340,1,"672","forearm","false",-0.158,1
"14164",30,341,1,"646","dreadnought","false",-0.255,1
"14165",30,342,1,"625","diagrams","false",-0.334,1
"14166",30,343,1,"820","advertising","false",0.398,1
"14167",30,345,1,"841","cachet","false",0.477,1
"14168",30,346,1,"547","viola's","false",-0.627,1
"14169",30,347,1,"1,082","nonstandard","false",1.382,1
"14170",30,348,1,"631","mortal","false",-0.312,1
"14171",30,349,1,"597","penetrate","false",-0.439,1
"14172",30,350,1,"559","hurried","false",-0.582,1
"14173",30,356,1,"676","Saigon","false",-0.143,1
"14174",30,358,1,"579","late","false",-0.507,1
"14175",30,359,1,"395","stead","false",-1.198,1
"14176",30,363,1,"695","chattered","false",-0.071,1
"14177",30,365,1,"597","shelters","false",-0.439,1
"14178",30,366,1,"515","trendy","false",-0.747,1
"14179",30,367,1,"702","reinforcement","false",-0.045,1
"14180",30,368,1,"644","cilia","false",-0.263,1
"14181",30,369,1,"838","enfranchisement","false",0.466,1
"14182",30,370,1,"554","inexpensive","false",-0.601,1
"14183",30,373,1,"533","holly","false",-0.68,1
"14184",30,374,1,"572","bachelors","false",-0.533,1
"14185",30,376,1,"621","marrying","false",-0.349,1
"14186",30,378,1,"649","negro","false",-0.244,1
"14187",30,380,1,"671","yelling","false",-0.161,1
"14188",30,381,1,"561","painkiller","false",-0.574,1
"14189",30,382,1,"459","sweepings","false",-0.957,1
"14190",30,383,1,"583","budget","false",-0.492,1
"14191",30,384,1,"445","skeptically","false",-1.01,1
"14192",30,387,1,"838","boathouse","false",0.466,1
"14193",30,389,1,"555","acne","false",-0.597,1
"14194",30,393,1,"746","aromatic","false",0.12,1
"14195",30,395,1,"586","scheme","false",-0.481,1
"14196",30,396,1,"508","wordless","false",-0.773,1
"14197",30,399,1,"722","lapdog","false",0.03,1
"14198",30,404,1,"1,021","gowned","false",1.153,1
"14199",30,405,1,"513","needing","false",-0.755,1
"14200",30,406,1,"2,045","misrepresenting","false",4.997,1
"14201",30,407,1,"438","parts","false",-1.036,1
"14202",30,408,1,"611","hoarsely","false",-0.387,1
"14203",30,409,1,"550","rudimentary","false",-0.616,1
"14204",30,410,1,"845","insinuate","false",0.492,1
"14205",30,413,1,"1,121","structured","false",1.528,1
"14206",30,414,1,"763","conjuration","false",0.184,1
"14207",30,415,1,"571","orchestras","false",-0.537,1
"14208",30,416,1,"444","killer","false",-1.014,1
"14209",30,417,1,"405","squirt","false",-1.16,1
"14210",30,419,1,"691","risque","false",-0.086,1
"14211",30,422,1,"645","excursions","false",-0.259,1
"14212",30,423,1,"557","settling","false",-0.589,1
"14213",30,424,1,"889","filing","false",0.657,1
"14214",30,426,1,"802","charm","false",0.33,1
"14215",30,428,1,"673","humiliation","false",-0.154,1
"14216",30,429,1,"618","impudently","false",-0.36,1
"14217",30,430,1,"520","western","false",-0.728,1
"14218",30,431,1,"491","watchdog","false",-0.837,1
"14219",30,437,1,"998","henpecked","false",1.066,1
"14220",30,440,1,"650","little","false",-0.24,1
"14221",30,442,1,"515","capitalizing","false",-0.747,1
"14222",30,448,1,"650","endure","false",-0.24,1
"14223",30,449,1,"797","disorient","false",0.312,1
"14224",30,452,1,"563","blacked","false",-0.567,1
"14225",30,453,1,"1,876","technologically","false",4.362,1
"14226",30,458,1,"779","transportation","false",0.244,1
"14227",30,459,1,"646","mystique","false",-0.255,1
"14228",30,464,1,"637","freeman","false",-0.289,1
"14229",30,465,1,"514","pinhead","false",-0.751,1
"14230",30,466,1,"452","foe","false",-0.984,1
"14231",30,468,1,"539","celebrities","false",-0.657,1
"14232",30,469,1,"616","retarding","false",-0.368,1
"14233",30,470,1,"872","baronial","false",0.593,1
"14234",30,472,1,"782","cipher","false",0.255,1
"14235",30,473,1,"637","decanting","false",-0.289,1
"14236",30,476,1,"550","monkey","false",-0.616,1
"14237",30,477,1,"527","results","false",-0.702,1
"14238",30,479,1,"804","futuristic","false",0.338,1
"14239",30,480,1,"584","sandals","false",-0.488,1
"14240",30,482,1,"663","Murray's","false",-0.191,1
"14241",30,483,1,"769","chaplain","false",0.206,1
"14242",30,484,1,"933","succulence","false",0.822,1
"14243",30,485,1,"621","syndicated","false",-0.349,1
"14244",30,488,1,"834","steamily","false",0.451,1
"14245",30,491,1,"618","ventilates","false",-0.36,1
"14246",30,495,1,"653","fisted","false",-0.229,1
"14247",30,496,1,"541","sprinkle","false",-0.649,1
"14248",30,499,1,"874","idiocies","false",0.601,1
"14249",30,500,1,"727","misdemeanor","false",0.049,1
"14250",31,2,1,"901","authorship","false",-0.359,1
"14251",31,7,1,"881","hotpot","false",-0.402,1
"14252",31,13,1,"990","infrequent","false",-0.171,1
"14253",31,18,1,"1,263","dietetic","false",0.406,1
"14254",31,19,1,"906","intend","false",-0.349,1
"14255",31,23,1,"738","repossession","false",-0.704,1
"14256",31,30,1,"1,185","lobsterpot","false",0.241,1
"14257",31,31,1,"1,191","deliberations","false",0.254,1
"14258",31,32,1,"1,135","sportswriter","false",0.135,1
"14259",31,33,1,"1,224","empiric","false",0.323,1
"14260",31,34,1,"653","fairway","false",-0.884,1
"14261",31,41,1,"1,888","marinas","false",1.727,1
"14262",31,53,1,"841","impartation","false",-0.486,1
"14263",31,56,1,"1,605","nowhere","false",1.129,1
"14264",31,60,1,"649","password","false",-0.892,1
"14265",31,67,1,"912","slur","false",-0.336,1
"14266",31,69,1,"855","shutter","false",-0.457,1
"14267",31,71,1,"591","is","false",-1.015,1
"14268",31,74,1,"627","yours","false",-0.939,1
"14269",31,75,1,"876","uneasy","false",-0.412,1
"14270",31,79,1,"808","recaptured","false",-0.556,1
"14271",31,84,1,"1,009","archery","false",-0.131,1
"14272",31,85,1,"733","Juan","false",-0.715,1
"14273",31,93,1,"625","strung","false",-0.943,1
"14274",31,100,1,"643","tablet","false",-0.905,1
"14275",31,102,1,"911","minimize","false",-0.338,1
"14276",31,115,1,"825","modified","false",-0.52,1
"14277",31,116,1,"931","appendixes","false",-0.296,1
"14278",31,125,1,"906","distaste","false",-0.349,1
"14279",31,126,1,"998","unflinching","false",-0.154,1
"14280",31,128,1,"908","differently","false",-0.345,1
"14281",31,129,1,"625","haw","false",-0.943,1
"14282",31,137,1,"683","blanks","false",-0.82,1
"14283",31,138,1,"1,105","theorists","false",0.072,1
"14284",31,139,1,"1,333","passionflower","false",0.554,1
"14285",31,142,1,"669","scuba","false",-0.85,1
"14286",31,143,1,"1,176","weathers","false",0.222,1
"14287",31,144,1,"873","utilitarian","false",-0.419,1
"14288",31,145,1,"703","smallpox","false",-0.778,1
"14289",31,149,1,"1,206","commendation","false",0.285,1
"14290",31,158,1,"855","mainly","false",-0.457,1
"14291",31,161,1,"997","favoritism","false",-0.156,1
"14292",31,162,1,"919","rely","false",-0.321,1
"14293",31,170,1,"1,248","herded","false",0.374,1
"14294",31,173,1,"1,271","bast","false",0.423,1
"14295",31,176,1,"833","steam","false",-0.503,1
"14296",31,180,1,"1,489","underscored","false",0.884,1
"14297",31,181,1,"1,075","butt","false",0.008,1
"14298",31,183,1,"928","flooring","false",-0.302,1
"14299",31,184,1,"998","bravo","false",-0.154,1
"14300",31,189,1,"868","entails","false",-0.429,1
"14301",31,190,1,"1,315","designates","false",0.516,1
"14302",31,194,1,"787","normals","false",-0.6,1
"14303",31,196,1,"652","Joseph's","false",-0.886,1
"14304",31,198,1,"870","freshmen","false",-0.425,1
"14305",31,200,1,"849","spasm","false",-0.469,1
"14306",31,201,1,"1,214","sinless","false",0.302,1
"14307",31,202,1,"814","syllabus","false",-0.543,1
"14308",31,203,1,"711","postcards","false",-0.761,1
"14309",31,210,1,"641","stranger","false",-0.909,1
"14310",31,211,1,"983","repulse","false",-0.186,1
"14311",31,219,1,"1,043","vomit","false",-0.059,1
"14312",31,220,1,"1,581","groomsmen","false",1.078,1
"14313",31,222,1,"833","prospects","false",-0.503,1
"14314",31,230,1,"769","snowfall","false",-0.638,1
"14315",31,233,1,"784","coaster","false",-0.607,1
"14316",31,235,1,"1,056","rousing","false",-0.032,1
"14317",31,236,1,"835","discounting","false",-0.499,1
"14318",31,239,1,"1,140","secretaries","false",0.146,1
"14319",31,241,1,"755","blush","false",-0.668,1
"14320",31,242,1,"803","disassemble","false",-0.567,1
"14321",31,247,1,"631","defaulted","false",-0.93,1
"14322",31,250,1,"2,088","acrobatics","false",2.15,1
"14323",31,251,1,"622","repelled","false",-0.949,1
"14324",31,256,1,"1,986","oversexed","false",1.934,1
"14325",31,257,1,"1,132","diameter","false",0.129,1
"14326",31,260,1,"1,532","bleachers","false",0.975,1
"14327",31,262,1,"856","Yonkers","false",-0.455,1
"14328",31,263,1,"837","pupils","false",-0.495,1
"14329",31,266,1,"834","honorable","false",-0.501,1
"14330",31,267,1,"767","drains","false",-0.643,1
"14331",31,271,1,"687","wives","false",-0.812,1
"14332",31,274,1,"527","milks","false",-1.15,1
"14333",31,275,1,"651","infinitesimally","false",-0.888,1
"14334",31,277,1,"659","mutter","false",-0.871,1
"14335",31,278,1,"599","grammar","false",-0.998,1
"14336",31,280,1,"556","pork","false",-1.089,1
"14337",31,284,1,"1,023","belched","false",-0.101,1
"14338",31,289,1,"790","dermatology","false",-0.594,1
"14339",31,291,1,"1,034","pipers","false",-0.078,1
"14340",31,295,1,"1,229","hypocrites","false",0.334,1
"14341",31,297,1,"592","galvanizing","false",-1.013,1
"14342",31,304,1,"1,917","matriarchal","false",1.788,1
"14343",31,312,1,"769","atoms","false",-0.638,1
"14344",31,315,1,"1,327","smithy","false",0.541,1
"14345",31,317,1,"626","chalk","false",-0.941,1
"14346",31,318,1,"868","bushy","false",-0.429,1
"14347",31,324,1,"1,006","initiates","false",-0.137,1
"14348",31,335,1,"737","workers","false",-0.706,1
"14349",31,339,1,"633","somewhat","false",-0.926,1
"14350",31,345,1,"806","lope","false",-0.56,1
"14351",31,348,1,"609","paycheck","false",-0.977,1
"14352",31,353,1,"1,161","noticing","false",0.19,1
"14353",31,356,1,"1,197","prohibitory","false",0.266,1
"14354",31,357,1,"596","skin","false",-1.004,1
"14355",31,359,1,"781","maze","false",-0.613,1
"14356",31,362,1,"1,454","administratively","false",0.81,1
"14357",31,365,1,"752","understock","false",-0.674,1
"14358",31,366,1,"1,095","ascend","false",0.051,1
"14359",31,368,1,"977","scanty","false",-0.199,1
"14360",31,370,1,"923","fizzy","false",-0.313,1
"14361",31,372,1,"722","laminated","false",-0.738,1
"14362",31,373,1,"1,152","demoralization","false",0.171,1
"14363",31,381,1,"676","hinting","false",-0.835,1
"14364",31,384,1,"911","soap","false",-0.338,1
"14365",31,386,1,"1,445","Roosevelt's","false",0.791,1
"14366",31,388,1,"944","arrested","false",-0.268,1
"14367",31,389,1,"862","gumdrop","false",-0.442,1
"14368",31,391,1,"777","exaggerate","false",-0.622,1
"14369",31,401,1,"705","absorb","false",-0.774,1
"14370",31,402,1,"652","mapping","false",-0.886,1
"14371",31,405,1,"581","private","false",-1.036,1
"14372",31,407,1,"718","subjects","false",-0.746,1
"14373",31,409,1,"753","redbirds","false",-0.672,1
"14374",31,412,1,"1,382","battlements","false",0.657,1
"14375",31,413,1,"1,306","fancying","false",0.497,1
"14376",31,416,1,"779","tit","false",-0.617,1
"14377",31,418,1,"1,438","tenting","false",0.776,1
"14378",31,420,1,"958","icebreaker","false",-0.239,1
"14379",31,423,1,"889","decedent","false",-0.385,1
"14380",31,424,1,"1,431","impoverished","false",0.761,1
"14381",31,426,1,"912","reliably","false",-0.336,1
"14382",31,429,1,"1,016","rayon","false",-0.116,1
"14383",31,436,1,"1,240","Cromwell's","false",0.357,1
"14384",31,438,1,"704","slacker","false",-0.776,1
"14385",31,439,1,"1,165","dreamlessly","false",0.199,1
"14386",31,445,1,"840","sprained","false",-0.488,1
"14387",31,446,1,"1,526","countersign","false",0.962,1
"14388",31,447,1,"889","Lincoln's","false",-0.385,1
"14389",31,455,1,"828","rimmed","false",-0.514,1
"14390",31,460,1,"603","halfback","false",-0.989,1
"14391",31,465,1,"672","monarchy","false",-0.843,1
"14392",31,469,1,"697","Vicky","false",-0.791,1
"14393",31,470,1,"510","laugh","false",-1.186,1
"14394",31,472,1,"1,509","butterflies","false",0.926,1
"14395",31,480,1,"934","diarrhea","false",-0.29,1
"14396",31,485,1,"692","surprisingly","false",-0.801,1
"14397",31,493,1,"722","disrupted","false",-0.738,1
"14398",32,5,1,"1,087","lethargic","false",0.838,1
"14399",32,8,1,"793","trinkets","false",-0.21,1
"14400",32,14,1,"1,566","cradled","false",2.547,1
"14401",32,15,1,"825","emerged","false",-0.096,1
"14402",32,19,1,"1,130","tabulated","false",0.992,1
"14403",32,20,1,"1,035","inaugurated","false",0.653,1
"14404",32,25,1,"716","pour","false",-0.485,1
"14405",32,26,1,"1,147","exclaiming","false",1.052,1
"14406",32,28,1,"930","serenaded","false",0.278,1
"14407",32,29,1,"672","splice","false",-0.642,1
"14408",32,32,1,"1,010","reversibility","false",0.564,1
"14409",32,36,1,"687","stabilities","false",-0.588,1
"14410",32,37,1,"730","vigor","false",-0.435,1
"14411",32,38,1,"587","address","false",-0.945,1
"14412",32,39,1,"689","prying","false",-0.581,1
"14413",32,40,1,"827","detours","false",-0.089,1
"14414",32,41,1,"886","closeout","false",0.121,1
"14415",32,45,1,"1,486","corollaries","false",2.261,1
"14416",32,46,1,"704","caverns","false",-0.528,1
"14417",32,48,1,"678","twins","false",-0.621,1
"14418",32,50,1,"658","Kennedy's","false",-0.692,1
"14419",32,52,1,"957","petroleum","false",0.374,1
"14420",32,53,1,"898","googly","false",0.164,1
"14421",32,57,1,"846","management's","false",-0.021,1
"14422",32,58,1,"1,001","rend","false",0.531,1
"14423",32,59,1,"713","ranges","false",-0.496,1
"14424",32,60,1,"734","seacoast","false",-0.421,1
"14425",32,61,1,"744","mosaic","false",-0.385,1
"14426",32,65,1,"643","washroom","false",-0.745,1
"14427",32,67,1,"704","totally","false",-0.528,1
"14428",32,69,1,"1,257","pebbly","false",1.444,1
"14429",32,70,1,"743","wisecrack","false",-0.389,1
"14430",32,71,1,"579","tipoff","false",-0.974,1
"14431",32,73,1,"782","dwindled","false",-0.25,1
"14432",32,74,1,"666","inky","false",-0.663,1
"14433",32,75,1,"834","universals","false",-0.064,1
"14434",32,76,1,"978","beneficiaries","false",0.449,1
"14435",32,77,1,"675","Jewish","false",-0.631,1
"14436",32,78,1,"884","Suzuki","false",0.114,1
"14437",32,79,1,"997","Elizabethans","false",0.517,1
"14438",32,81,1,"691","named","false",-0.574,1
"14439",32,82,1,"796","noontime","false",-0.2,1
"14440",32,85,1,"767","misstep","false",-0.303,1
"14441",32,88,1,"769","prejudice","false",-0.296,1
"14442",32,90,1,"805","refueling","false",-0.168,1
"14443",32,93,1,"647","attorneys","false",-0.731,1
"14444",32,95,1,"764","plunderers","false",-0.314,1
"14445",32,96,1,"620","trouble","false",-0.827,1
"14446",32,97,1,"745","chuckled","false",-0.382,1
"14447",32,98,1,"601","drinkers","false",-0.895,1
"14448",32,100,1,"771","nervousness","false",-0.289,1
"14449",32,105,1,"631","hardbound","false",-0.788,1
"14450",32,109,1,"577","snacks","false",-0.981,1
"14451",32,111,1,"807","dualism","false",-0.16,1
"14452",32,113,1,"587","sparkled","false",-0.945,1
"14453",32,114,1,"554","alarms","false",-1.063,1
"14454",32,115,1,"635","displeasing","false",-0.774,1
"14455",32,116,1,"773","quipping","false",-0.282,1
"14456",32,124,1,"1,018","friar","false",0.592,1
"14457",32,130,1,"714","gorge","false",-0.492,1
"14458",32,132,1,"945","avarice","false",0.332,1
"14459",32,133,1,"726","rehash","false",-0.449,1
"14460",32,136,1,"644","lover's","false",-0.742,1
"14461",32,139,1,"970","representative","false",0.421,1
"14462",32,140,1,"997","enthusiastic","false",0.517,1
"14463",32,143,1,"901","barbarous","false",0.175,1
"14464",32,144,1,"1,014","cajole","false",0.578,1
"14465",32,150,1,"1,452","larva","false",2.14,1
"14466",32,154,1,"1,329","nothingness","false",1.701,1
"14467",32,155,1,"672","recovered","false",-0.642,1
"14468",32,157,1,"1,359","fatalist","false",1.808,1
"14469",32,159,1,"1,136","academically","false",1.013,1
"14470",32,161,1,"662","stormed","false",-0.678,1
"14471",32,162,1,"1,015","intercepted","false",0.581,1
"14472",32,163,1,"562","bedfast","false",-1.034,1
"14473",32,166,1,"1,003","devoid","false",0.539,1
"14474",32,167,1,"539","comb","false",-1.116,1
"14475",32,168,1,"636","whinny","false",-0.77,1
"14476",32,169,1,"732","chaffing","false",-0.428,1
"14477",32,171,1,"689","adults","false",-0.581,1
"14478",32,172,1,"682","sunlight","false",-0.606,1
"14479",32,174,1,"1,226","insolent","false",1.334,1
"14480",32,175,1,"1,327","maraschino","false",1.694,1
"14481",32,176,1,"677","faiths","false",-0.624,1
"14482",32,179,1,"699","unready","false",-0.546,1
"14483",32,181,1,"644","summers","false",-0.742,1
"14484",32,183,1,"583","daughter","false",-0.959,1
"14485",32,184,1,"564","bark","false",-1.027,1
"14486",32,185,1,"651","environment","false",-0.717,1
"14487",32,187,1,"561","shoemaker","false",-1.038,1
"14488",32,190,1,"734","forgone","false",-0.421,1
"14489",32,193,1,"688","gift","false",-0.585,1
"14490",32,194,1,"1,024","consequences","false",0.613,1
"14491",32,197,1,"817","interspersed","false",-0.125,1
"14492",32,203,1,"933","anteriors","false",0.289,1
"14493",32,205,1,"899","ineffective","false",0.168,1
"14494",32,207,1,"906","inaccessible","false",0.193,1
"14495",32,208,1,"1,313","dehumanization","false",1.644,1
"14496",32,210,1,"1,134","Colorado's","false",1.006,1
"14497",32,216,1,"656","fit","false",-0.699,1
"14498",32,221,1,"957","caress","false",0.374,1
"14499",32,222,1,"600","folding","false",-0.899,1
"14500",32,227,1,"740","vanity","false",-0.399,1
"14501",32,228,1,"673","overran","false",-0.638,1
"14502",32,232,1,"851","territory","false",-0.004,1
"14503",32,235,1,"777","unclaimed","false",-0.267,1
"14504",32,239,1,"679","pilots","false",-0.617,1
"14505",32,240,1,"644","verify","false",-0.742,1
"14506",32,242,1,"976","diversities","false",0.442,1
"14507",32,244,1,"670","alpha","false",-0.649,1
"14508",32,245,1,"705","seized","false",-0.524,1
"14509",32,247,1,"569","hardworking","false",-1.009,1
"14510",32,248,1,"718","sitters","false",-0.478,1
"14511",32,250,1,"585","outdoor","false",-0.952,1
"14512",32,251,1,"661","confided","false",-0.681,1
"14513",32,252,1,"665","Thursday","false",-0.667,1
"14514",32,253,1,"675","transmitting","false",-0.631,1
"14515",32,258,1,"769","hollering","false",-0.296,1
"14516",32,260,1,"664","intern","false",-0.671,1
"14517",32,262,1,"1,455","teacart","false",2.151,1
"14518",32,263,1,"913","gluttony","false",0.218,1
"14519",32,264,1,"735","symbolizes","false",-0.417,1
"14520",32,265,1,"700","willowy","false",-0.542,1
"14521",32,268,1,"1,079","occupants","false",0.81,1
"14522",32,270,1,"722","fastener","false",-0.464,1
